brand,model,variant,year,fuel_type,transmission,owner_count,km_driven,mileage,engine_capacity,cylinders,seating_capacity,safety_rating,city,health_score,maintenance_cost,ex_showroom_price,selling_price
Tesla,Model S,ZXI,2015,Electric,Automatic,1,150393,530.4,0,0,5,5,Hyderabad,90,Medium,50.92,44.28
Maruti Suzuki,Dzire,ZXI,2018,Petrol,Manual,1,103215,18.2,1497,3,7,3,Kolkata,94,Low,2.86,2.49
Mahindra,Thar,ZXI,2020,Petrol,Manual,1,80238,16.4,1997,4,5,4,Pune,77,Medium,7.59,6.6
Mercedes-Benz,E-Class,Legender,2013,CNG,Automatic,1,154326,14.9,1998,4,7,4,Mumbai,69,High,25.52,22.19
Audi,A6,Luxury Line,2019,Petrol,Automatic,1,94624,9.5,1998,4,7,5,Kolkata,78,High,40.88,35.55
Hyundai,Alcazar,Crysta,2024,CNG,Automatic,1,18272,23.2,998,3,7,4,Chennai,83,Low,6.15,5.35
Tesla,Model S,LXI,2015,Electric,Automatic,1,161667,452.8,0,0,5,4,Ahmedabad,67,Medium,38.82,33.76
Mercedes-Benz,GLE,ZXI,2025,Petrol,Automatic,3,11731,13.3,1984,4,7,5,Bangalore,85,High,93.02,80.89
Mercedes-Benz,C-Class,Sport,2019,Petrol,Automatic,1,108736,14.8,1998,4,7,5,Kolkata,79,High,26.96,23.44
Maruti Suzuki,Ertiga,Luxury Line,2025,CNG,Manual,3,15894,22.4,998,3,7,3,Chennai,74,Low,4.06,3.53
Maruti Suzuki,Breza,Legender,2013,Electric,Manual,1,170272,16.2,0,0,5,3,Chennai,82,Low,1.92,1.67
Tata,Tiago,Sport,2018,CNG,Automatic,1,80400,28.3,1197,3,7,4,Bangalore,87,Medium,3.28,2.85
Tesla,Model S,VXI,2019,Electric,Automatic,1,91870,366.1,0,0,5,5,Ahmedabad,84,Medium,68.72,59.76
Hyundai,Creta,LXI,2025,Diesel,Automatic,1,15618,16.0,1197,3,7,2,Hyderabad,75,Low,7.7,6.7
Maruti Suzuki,Swift,LXI,2024,CNG,Manual,1,26652,25.9,1197,3,5,2,Bangalore,97,Low,5.45,4.74
Hyundai,Verna,Crysta,2023,CNG,Manual,1,43490,27.0,1197,3,7,3,Delhi,66,Low,4.17,3.63
Audi,Q5,Sport,2024,CNG,Automatic,3,25691,12.8,1998,4,5,5,Mumbai,76,High,57.71,50.18
Maruti Suzuki,Alto,Luxury Line,2023,Petrol,Automatic,1,42610,21.4,1197,3,5,3,Bangalore,90,Low,4.07,3.54
Audi,A4,Performance,2019,Diesel,Automatic,2,82007,11.5,1984,4,7,5,Mumbai,74,High,25.09,21.82
Toyota,Glanza,Sport,2012,CNG,Automatic,1,199683,26.9,998,3,7,4,Chennai,67,Medium,3.56,3.1
Maruti Suzuki,Ertiga,ZXI,2020,Electric,Automatic,2,79025,23.0,0,0,7,2,Delhi,91,Low,4.27,3.71
Tesla,Model 3,Legender,2024,Electric,Automatic,1,26685,499.0,0,0,5,4,Chennai,79,Medium,63.81,55.49
Tesla,Model 3,VXI,2014,Electric,Automatic,2,152070,501.9,0,0,5,5,Pune,78,Medium,20.95,18.22
Tata,Nexon,ZXI,2023,CNG,Automatic,3,27576,24.3,998,3,5,4,Mumbai,82,Medium,6.18,5.37
Mercedes-Benz,GLE,ZXI,2017,Diesel,Automatic,2,135688,14.5,1998,4,7,5,Kolkata,85,High,41.6,36.17
Tesla,Model Y,Legender,2015,Electric,Automatic,1,126414,435.6,0,0,5,5,Ahmedabad,79,Medium,45.15,39.26
Audi,A6,Legender,2021,CNG,Automatic,2,64467,11.6,2993,6,5,5,Kolkata,86,High,44.77,38.93
Maruti Suzuki,Ertiga,Crysta,2016,Diesel,Automatic,2,136287,21.9,1497,3,7,3,Bangalore,85,Low,2.77,2.41
BMW,3 Series,Crysta,2024,Petrol,Automatic,2,25499,13.6,1998,4,5,5,Kolkata,86,High,39.16,34.05
Mahindra,XUV300,Sport,2023,Electric,Manual,3,42459,21.5,0,0,7,5,Kolkata,76,Medium,8.11,7.05
Mercedes-Benz,GLE,VXI,2023,Diesel,Automatic,1,43661,14.6,2993,6,5,5,Mumbai,67,High,80.56,70.05
Toyota,Glanza,Luxury Line,2019,Electric,Manual,2,84429,19.3,0,0,5,5,Delhi,96,Medium,9.83,8.55
Mahindra,XUV700,Crysta,2013,CNG,Automatic,2,191630,29.6,1997,4,7,5,Pune,91,Medium,4.7,4.09
Tata,Altroz,VXI,2017,CNG,Manual,1,107024,30.7,998,3,5,5,Mumbai,85,Medium,3.59,3.12
Mercedes-Benz,GLE,Crysta,2014,Petrol,Automatic,1,162213,11.7,1984,4,5,4,Kolkata,92,High,32.66,28.4
Tata,Nexon,ZXI,2016,Petrol,Manual,1,147924,22.6,1497,3,7,4,Delhi,96,Medium,3.5,3.04
Honda,Amaze,VXI,2021,Electric,Manual,3,59679,23.1,0,0,5,4,Kolkata,77,Medium,5.54,4.82
Honda,Civic,Luxury Line,2023,CNG,Manual,2,41091,27.8,998,3,7,5,Delhi,79,Medium,6.0,5.22
Hyundai,Creta,ZXI,2018,Electric,Automatic,1,97185,20.6,0,0,7,2,Pune,76,Low,3.96,3.44
Hyundai,Alcazar,Luxury Line,2022,Diesel,Automatic,1,44831,17.6,1197,3,7,4,Pune,97,Low,6.5,5.65
Mercedes-Benz,E-Class,Crysta,2014,Electric,Automatic,1,152124,431.6,0,0,7,5,Bangalore,65,High,34.98,30.42
Toyota,Camry,LXI,2018,CNG,Automatic,1,114809,23.8,1197,3,5,5,Pune,70,Medium,14.58,12.68
Tesla,Model 3,Sport,2012,Electric,Automatic,1,180068,532.0,0,0,7,5,Bangalore,71,Medium,19.04,16.56
Maruti Suzuki,Dzire,LXI,2017,Diesel,Automatic,1,96645,19.2,1497,3,5,3,Delhi,83,Low,3.08,2.68
Tesla,Model 3,Sport,2025,Electric,Automatic,1,17273,457.4,0,0,7,5,Hyderabad,74,Medium,68.74,59.77
Hyundai,Alcazar,VXI,2018,Electric,Manual,2,88546,18.0,0,0,7,2,Kolkata,88,Low,3.53,3.07
BMW,X5,ZXI,2023,Petrol,Automatic,1,46695,9.9,2993,6,7,5,Bangalore,77,High,72.06,62.66
BMW,X5,Luxury Line,2021,Electric,Automatic,2,55343,509.9,0,0,7,4,Bangalore,79,High,65.55,57.0
Mahindra,XUV700,Legender,2018,Electric,Automatic,4,90630,15.2,0,0,7,5,Mumbai,79,Medium,8.87,7.71
Mercedes-Benz,C-Class,Sport,2018,Diesel,Automatic,1,93031,10.1,2993,6,7,5,Mumbai,90,High,33.22,28.89
Toyota,Innova,Luxury Line,2018,Petrol,Manual,1,87600,20.0,2694,6,7,5,Hyderabad,72,Medium,11.67,10.15
BMW,X5,LXI,2014,Diesel,Automatic,2,122790,11.6,2998,6,7,4,Pune,67,High,25.73,22.37
Tata,Harrier,Performance,2024,Diesel,Automatic,1,21337,21.3,1498,3,7,4,Pune,70,Medium,14.23,12.37
Mahindra,XUV300,Crysta,2017,CNG,Automatic,4,113466,28.8,1498,3,5,4,Chennai,98,Medium,4.52,3.93
Tata,Altroz,VXI,2017,Electric,Manual,1,100125,24.0,0,0,5,5,Pune,68,Medium,3.73,3.24
Mercedes-Benz,GLE,VXI,2018,CNG,Automatic,1,90303,14.4,2993,6,5,5,Ahmedabad,72,High,39.32,34.19
Honda,Jazz,LXI,2024,Electric,Automatic,1,21021,19.9,0,0,5,3,Delhi,79,Medium,10.3,8.96
Toyota,Innova,VXI,2019,Diesel,Automatic,1,83794,16.3,2694,6,7,4,Chennai,98,Medium,18.42,16.02
Hyundai,Tucson,LXI,2015,Petrol,Automatic,1,148988,23.6,998,3,7,2,Mumbai,67,Low,2.5,2.17
Honda,Amaze,Crysta,2022,Electric,Manual,1,56612,15.2,0,0,5,4,Mumbai,68,Medium,7.28,6.33
Tata,Safari,VXI,2025,Petrol,Manual,1,16890,21.1,998,3,7,5,Pune,66,Medium,12.42,10.8
Honda,Civic,Crysta,2012,CNG,Automatic,1,200377,29.5,1197,3,5,4,Delhi,88,Medium,2.47,2.15
Toyota,Innova,Luxury Line,2023,Electric,Automatic,2,41373,21.4,0,0,7,4,Hyderabad,74,Medium,22.91,19.92
Toyota,Corolla Altis,ZXI,2017,Diesel,Manual,1,111825,15.8,998,3,5,4,Kolkata,66,Medium,6.14,5.34
Maruti Suzuki,Swift,Crysta,2018,Electric,Manual,1,91291,23.8,0,0,5,3,Hyderabad,71,Low,3.04,2.64
Audi,A4,Legender,2016,CNG,Automatic,2,116681,13.4,1998,4,7,5,Pune,78,High,14.82,12.89
Audi,Q7,VXI,2020,Electric,Automatic,2,74733,458.7,0,0,7,5,Hyderabad,86,High,56.35,49.0
Audi,Q7,Luxury Line,2022,Petrol,Automatic,1,47767,13.5,1998,4,7,5,Ahmedabad,93,High,63.19,54.95
Tesla,Model 3,ZXI,2025,Electric,Automatic,1,11042,366.5,0,0,7,4,Kolkata,76,Medium,64.88,56.42
Hyundai,i20,LXI,2017,Petrol,Automatic,1,117304,20.1,1197,3,5,2,Hyderabad,96,Low,3.76,3.27
Maruti Suzuki,Dzire,VXI,2021,Diesel,Manual,2,58249,23.3,1197,3,5,2,Ahmedabad,67,Low,3.2,2.78
Mahindra,XUV300,LXI,2017,CNG,Automatic,1,127969,26.8,1497,3,5,5,Ahmedabad,65,Medium,4.12,3.58
Audi,Q7,Crysta,2016,CNG,Automatic,1,106058,10.5,1998,4,5,5,Ahmedabad,83,High,29.65,25.78
Tata,Altroz,Sport,2025,Diesel,Manual,1,16749,16.0,1498,3,7,5,Ahmedabad,80,Medium,8.2,7.13
Tata,Altroz,Crysta,2016,Petrol,Manual,2,152465,16.7,1497,3,7,5,Delhi,92,Medium,3.14,2.73
Tesla,Model S,Luxury Line,2016,Electric,Automatic,1,110722,547.1,0,0,5,5,Pune,76,Medium,50.0,43.48
Tesla,Model S,Crysta,2014,Electric,Automatic,2,126594,404.7,0,0,5,5,Ahmedabad,86,Medium,40.77,35.45
Audi,Q5,Legender,2020,Electric,Automatic,3,85626,397.2,0,0,5,5,Delhi,81,High,47.49,41.3
Tata,Punch,Luxury Line,2021,Petrol,Manual,3,55396,17.8,998,3,5,4,Mumbai,65,Medium,4.35,3.78
Mahindra,Thar,Sport,2024,CNG,Manual,1,25111,23.8,2184,4,7,5,Chennai,76,Medium,10.46,9.1
Maruti Suzuki,Baleno,ZXI,2024,Electric,Automatic,1,21517,19.0,0,0,5,2,Kolkata,79,Low,6.04,5.25
Tata,Harrier,LXI,2012,Petrol,Manual,1,204766,17.9,1197,3,5,5,Bangalore,89,Medium,4.29,3.73
Mahindra,Scorpio,Sport,2020,Petrol,Manual,1,57253,21.4,1997,4,7,5,Bangalore,94,Medium,12.26,10.66
Tata,Tiago,Performance,2017,Electric,Automatic,1,118818,22.1,0,0,7,5,Bangalore,88,Medium,3.68,3.2
Honda,WR-V,ZXI,2023,Diesel,Automatic,1,38136,21.4,1497,3,5,3,Ahmedabad,94,Medium,9.45,8.22
BMW,X5,ZXI,2014,Petrol,Automatic,1,136286,11.4,1998,4,7,4,Kolkata,97,High,30.75,26.74
Audi,Q3,LXI,2017,Diesel,Automatic,2,121053,12.1,1998,4,5,5,Hyderabad,81,High,20.69,17.99
Hyundai,Creta,Crysta,2024,Electric,Automatic,1,24701,16.3,0,0,7,3,Mumbai,90,Low,8.62,7.5
Toyota,Camry,LXI,2017,CNG,Automatic,1,121391,23.9,1498,3,5,5,Pune,68,Medium,13.06,11.36
Hyundai,Tucson,Performance,2025,Petrol,Manual,1,16926,20.6,998,3,5,2,Bangalore,84,Low,7.16,6.23
Mahindra,Thar,Crysta,2013,CNG,Automatic,2,176580,30.4,1997,4,7,5,Pune,88,Medium,3.77,3.28
Honda,City,Luxury Line,2017,CNG,Manual,1,98944,22.4,1197,3,7,4,Bangalore,91,Medium,4.35,3.78
Hyundai,i20,Sport,2015,Electric,Automatic,1,158980,23.7,0,0,5,4,Ahmedabad,94,Low,3.16,2.75
BMW,X1,LXI,2024,Diesel,Automatic,1,26062,14.5,2998,6,7,5,Delhi,94,High,50.22,43.67
Maruti Suzuki,Alto,Legender,2014,Diesel,Manual,1,138155,16.6,998,3,5,4,Delhi,84,Low,1.43,1.24
BMW,X1,LXI,2019,Petrol,Automatic,3,77668,11.1,1984,4,5,4,Bangalore,84,High,25.02,21.76
Honda,Jazz,Legender,2015,Diesel,Automatic,1,130889,16.9,1197,3,5,3,Kolkata,98,Medium,4.36,3.79
Audi,Q7,VXI,2018,CNG,Automatic,1,103143,14.6,2993,6,5,4,Bangalore,85,High,40.22,34.97
Toyota,Fortuner,Performance,2025,Petrol,Automatic,2,9579,23.3,2694,6,7,5,Chennai,71,Medium,32.19,27.99
Honda,Amaze,Performance,2025,Diesel,Manual,2,5739,18.3,1497,3,7,5,Ahmedabad,65,Medium,7.67,6.67
Tata,Harrier,VXI,2013,Electric,Automatic,1,191146,21.0,0,0,5,5,Mumbai,81,Medium,5.67,4.93
Mahindra,Thar,Luxury Line,2016,Electric,Automatic,1,120377,21.0,0,0,7,5,Delhi,90,Medium,7.41,6.44
Hyundai,Verna,Legender,2018,CNG,Manual,1,94836,24.1,1497,3,5,4,Pune,87,Low,3.01,2.62
BMW,3 Series,Crysta,2020,Petrol,Automatic,1,64930,14.4,1984,4,7,4,Ahmedabad,91,High,30.08,26.16
BMW,5 Series,Sport,2025,Electric,Automatic,1,12785,518.9,0,0,7,5,Ahmedabad,95,High,103.81,90.27
Honda,Amaze,Crysta,2018,Electric,Automatic,1,113094,15.2,0,0,7,5,Ahmedabad,87,Medium,5.72,4.97
BMW,5 Series,Sport,2014,Petrol,Automatic,2,139595,14.1,1984,4,5,4,Pune,95,High,28.97,25.19
Mahindra,XUV300,Luxury Line,2016,Diesel,Manual,2,140065,15.2,998,3,7,5,Ahmedabad,78,Medium,4.14,3.6
BMW,X1,Legender,2022,Diesel,Automatic,3,52759,10.3,2998,6,5,4,Delhi,72,High,29.84,25.95
Hyundai,Grand i10,Legender,2016,Diesel,Automatic,1,128475,16.4,1197,3,5,2,Pune,89,Low,2.32,2.02
Hyundai,Creta,ZXI,2021,CNG,Manual,1,65458,30.7,1497,3,5,2,Mumbai,83,Low,4.23,3.68
Mahindra,XUV300,Legender,2017,Diesel,Manual,2,98153,18.4,1197,3,7,5,Ahmedabad,68,Medium,4.39,3.82
Honda,Civic,VXI,2025,Diesel,Manual,1,8846,23.5,1498,3,7,4,Bangalore,65,Medium,9.26,8.05
Tata,Harrier,Sport,2017,Diesel,Manual,1,125671,17.8,1498,3,7,5,Mumbai,78,Medium,7.14,6.21
Tesla,Model 3,LXI,2022,Electric,Automatic,1,43277,352.6,0,0,5,5,Ahmedabad,94,Medium,56.22,48.89
Toyota,Fortuner,ZXI,2016,CNG,Automatic,1,105866,28.8,2755,6,7,4,Mumbai,93,Medium,16.18,14.07
Audi,A4,Luxury Line,2019,Electric,Automatic,4,81752,502.3,0,0,7,5,Pune,67,High,19.76,17.18
Toyota,Innova,Legender,2017,CNG,Automatic,1,102070,25.7,2694,6,7,5,Delhi,82,Medium,11.05,9.61
BMW,3 Series,Legender,2016,CNG,Automatic,1,145366,11.6,1998,4,7,4,Delhi,69,High,15.06,13.1
Tesla,Model 3,Performance,2017,Electric,Automatic,2,131790,453.8,0,0,5,4,Ahmedabad,72,Medium,25.84,22.47
Toyota,Fortuner,ZXI,2022,Diesel,Automatic,1,43505,18.0,2694,6,7,5,Bangalore,81,Medium,32.4,28.17
Honda,Civic,ZXI,2012,Petrol,Automatic,1,175216,15.2,1497,3,7,3,Mumbai,84,Medium,2.98,2.59
Honda,Amaze,Luxury Line,2025,CNG,Automatic,3,9494,27.6,998,3,5,3,Chennai,81,Medium,7.92,6.89
Hyundai,Verna,Luxury Line,2021,Diesel,Automatic,2,53614,18.9,1497,3,7,3,Mumbai,82,Low,5.32,4.63
Honda,Jazz,Crysta,2015,Diesel,Automatic,1,166429,21.3,1197,3,7,5,Hyderabad,69,Medium,3.6,3.13
Mahindra,XUV300,LXI,2016,Petrol,Manual,1,114395,16.5,998,3,5,5,Pune,70,Medium,4.08,3.55
Mercedes-Benz,E-Class,Legender,2019,Petrol,Automatic,3,88543,10.0,2998,6,5,5,Ahmedabad,80,High,43.68,37.98
Honda,City,Performance,2015,Petrol,Automatic,2,105698,17.5,1497,3,5,4,Pune,90,Medium,3.79,3.3
Tata,Punch,Sport,2019,Petrol,Manual,1,72344,19.7,998,3,7,5,Hyderabad,84,Medium,4.75,4.13
Honda,Jazz,LXI,2013,Diesel,Manual,1,180007,19.7,1197,3,5,4,Kolkata,90,Medium,2.9,2.52
Mahindra,Bolero,LXI,2012,Petrol,Automatic,3,142878,21.0,1498,3,5,5,Chennai,83,Medium,3.09,2.69
Tesla,Model S,Luxury Line,2016,Electric,Automatic,1,122317,373.5,0,0,5,5,Delhi,96,Medium,57.78,50.24
Audi,A6,Luxury Line,2021,Diesel,Automatic,3,72183,13.9,2993,6,5,5,Pune,77,High,47.32,41.15
Mercedes-Benz,C-Class,Luxury Line,2022,Petrol,Automatic,2,40084,14.1,2993,6,5,5,Kolkata,78,High,34.96,30.4
Toyota,Innova,Crysta,2025,CNG,Automatic,1,19340,23.6,2694,6,7,5,Delhi,78,Medium,23.24,20.21
Tesla,Model Y,VXI,2020,Electric,Automatic,1,78014,443.7,0,0,5,5,Bangalore,84,Medium,85.71,74.53
BMW,7 Series,Legender,2013,Petrol,Automatic,1,168888,12.5,1984,4,5,4,Bangalore,70,High,34.65,30.13
Mercedes-Benz,S-Class,Crysta,2012,Electric,Automatic,1,173546,511.7,0,0,7,5,Pune,67,High,36.75,31.96
Hyundai,Creta,VXI,2021,Electric,Automatic,1,59854,23.6,0,0,5,2,Delhi,94,Low,6.18,5.37
BMW,X1,LXI,2024,Petrol,Automatic,1,17885,9.3,2993,6,5,4,Hyderabad,84,High,45.42,39.5
Tesla,Model 3,Sport,2016,Electric,Automatic,2,120508,470.3,0,0,7,4,Kolkata,95,Medium,28.51,24.79
Hyundai,Tucson,Sport,2017,Electric,Automatic,1,114770,19.9,0,0,7,3,Hyderabad,87,Low,4.06,3.53
Mercedes-Benz,S-Class,ZXI,2022,CNG,Automatic,1,42265,9.3,1984,4,5,4,Delhi,88,High,94.96,82.57
Mahindra,XUV300,Legender,2015,Diesel,Automatic,1,148817,23.9,1497,3,7,5,Kolkata,76,Medium,4.4,3.83
BMW,X1,Legender,2017,Electric,Automatic,1,125854,548.0,0,0,5,5,Bangalore,66,High,22.88,19.9
Hyundai,Tucson,VXI,2017,CNG,Automatic,1,101756,26.3,1497,3,5,3,Ahmedabad,73,Low,2.7,2.35
Honda,WR-V,ZXI,2025,Petrol,Automatic,2,10159,22.8,1497,3,5,4,Ahmedabad,90,Medium,9.67,8.41
Hyundai,Tucson,Legender,2016,Petrol,Manual,3,107045,21.4,998,3,5,2,Hyderabad,65,Low,2.1,1.83
Tesla,Model S,Sport,2025,Electric,Automatic,3,19431,362.5,0,0,5,5,Pune,93,Medium,116.75,101.52
Maruti Suzuki,Baleno,Luxury Line,2012,CNG,Automatic,1,179545,24.8,1197,3,5,3,Kolkata,70,Low,1.38,1.2
Maruti Suzuki,Breza,Legender,2013,CNG,Manual,1,161458,26.7,1197,3,5,3,Delhi,93,Low,1.62,1.41
Tata,Harrier,Luxury Line,2018,Diesel,Automatic,2,86608,23.1,1497,3,7,4,Kolkata,86,Medium,8.13,7.07
BMW,X5,Sport,2014,Petrol,Automatic,1,142242,14.9,2993,6,5,4,Mumbai,94,High,33.35,29.0
Audi,A4,Crysta,2012,CNG,Automatic,1,207304,14.3,2998,6,5,4,Bangalore,90,High,12.05,10.48
Hyundai,i20,Luxury Line,2017,CNG,Manual,2,102167,24.1,1497,3,5,2,Ahmedabad,87,Low,2.51,2.18
Mercedes-Benz,E-Class,Crysta,2012,Electric,Automatic,1,166202,429.6,0,0,7,5,Hyderabad,89,High,33.56,29.18
Mercedes-Benz,S-Class,LXI,2012,CNG,Automatic,1,150145,12.3,2998,6,7,5,Kolkata,70,High,29.62,25.76
Maruti Suzuki,Breza,Luxury Line,2013,CNG,Automatic,1,154407,23.2,1197,3,7,4,Hyderabad,92,Low,1.89,1.64
Maruti Suzuki,Ertiga,LXI,2017,CNG,Automatic,1,125396,28.6,1497,3,7,3,Delhi,87,Low,2.55,2.22
Toyota,Glanza,Luxury Line,2022,Petrol,Automatic,1,50124,16.8,1498,3,5,5,Delhi,97,Medium,13.93,12.11
Tesla,Model S,LXI,2020,Electric,Automatic,1,86307,440.3,0,0,5,5,Mumbai,65,Medium,71.14,61.86
Maruti Suzuki,Ertiga,LXI,2020,Electric,Manual,1,79848,15.4,0,0,7,3,Chennai,87,Low,4.06,3.53
Tata,Harrier,Legender,2017,Diesel,Manual,1,92905,20.2,1498,3,7,5,Kolkata,98,Medium,7.76,6.75
Tesla,Model Y,ZXI,2023,Electric,Automatic,1,36146,475.7,0,0,5,4,Chennai,92,Medium,115.2,100.17
Hyundai,Grand i10,Legender,2018,CNG,Manual,2,117599,24.2,1497,3,5,2,Chennai,88,Low,1.98,1.72
Hyundai,Creta,Performance,2015,Diesel,Automatic,1,137025,23.9,1498,3,5,2,Bangalore,76,Low,3.01,2.62
Mercedes-Benz,GLA,LXI,2016,Petrol,Automatic,3,144550,11.7,2998,6,7,4,Kolkata,67,High,15.52,13.5
Hyundai,Verna,Performance,2015,CNG,Manual,1,165240,30.1,998,3,5,2,Chennai,84,Low,2.14,1.86
Mahindra,Bolero,ZXI,2021,Diesel,Manual,1,79541,18.4,1498,3,5,4,Chennai,88,Medium,8.34,7.25
Toyota,Innova,Luxury Line,2015,Electric,Automatic,1,146172,20.3,0,0,7,5,Delhi,88,Medium,11.75,10.22
Toyota,Corolla Altis,Luxury Line,2023,Electric,Automatic,1,34688,16.0,0,0,7,5,Bangalore,68,Medium,15.48,13.46
BMW,5 Series,Crysta,2021,Diesel,Automatic,2,64324,11.6,1998,4,7,5,Delhi,91,High,61.03,53.07
Toyota,Corolla Altis,Sport,2014,Diesel,Manual,1,180588,18.3,998,3,7,4,Delhi,89,Medium,5.43,4.72
Honda,Amaze,Legender,2020,CNG,Automatic,1,77377,24.7,998,3,5,5,Chennai,97,Medium,6.27,5.45
Mahindra,XUV700,ZXI,2014,Diesel,Automatic,3,154836,20.0,2184,4,7,5,Kolkata,83,Medium,5.47,4.76
Toyota,Glanza,Crysta,2020,Electric,Automatic,1,89212,16.9,0,0,7,5,Pune,97,Medium,12.74,11.08
Audi,A6,Sport,2021,CNG,Automatic,2,72303,11.8,1984,4,5,4,Bangalore,92,High,52.72,45.84
BMW,X1,Sport,2019,Petrol,Automatic,1,82909,13.6,1998,4,7,4,Mumbai,73,High,25.98,22.59
Toyota,Glanza,VXI,2017,Electric,Automatic,1,112475,21.4,0,0,7,4,Mumbai,92,Medium,10.05,8.74
Tata,Punch,Crysta,2021,CNG,Manual,1,57749,27.5,1197,3,5,4,Pune,89,Medium,5.08,4.42
BMW,3 Series,Crysta,2023,Diesel,Automatic,1,48159,9.8,2998,6,5,5,Hyderabad,78,High,41.47,36.06
BMW,3 Series,Performance,2017,Petrol,Automatic,1,130481,11.6,1984,4,7,5,Ahmedabad,90,High,21.27,18.5
Tata,Harrier,Sport,2022,CNG,Manual,1,54641,29.5,1197,3,5,5,Pune,68,Medium,8.44,7.34
Mahindra,XUV700,Performance,2024,Diesel,Automatic,2,23517,19.2,1997,4,7,5,Kolkata,73,Medium,15.03,13.07
Toyota,Fortuner,Sport,2022,Petrol,Automatic,2,45494,21.8,2755,6,7,5,Bangalore,68,Medium,25.0,21.74
Toyota,Camry,Sport,2015,CNG,Automatic,1,128019,27.9,1498,3,5,5,Delhi,89,Medium,13.09,11.38
Maruti Suzuki,Swift,ZXI,2025,Petrol,Manual,1,18161,15.2,1498,3,5,3,Kolkata,91,Low,5.6,4.87
Toyota,Glanza,Crysta,2024,Diesel,Automatic,1,20322,20.5,998,3,5,5,Chennai,90,Medium,17.91,15.57
Honda,Jazz,Legender,2012,Petrol,Automatic,1,156916,23.7,998,3,5,4,Mumbai,97,Medium,3.36,2.92
Maruti Suzuki,Breza,Luxury Line,2016,Petrol,Manual,1,102985,16.9,998,3,7,3,Ahmedabad,72,Low,2.07,1.8
Maruti Suzuki,Baleno,VXI,2014,Petrol,Automatic,3,134700,21.3,1497,3,5,2,Delhi,77,Low,1.74,1.51
Tata,Safari,Crysta,2013,CNG,Manual,1,148033,29.6,1497,3,7,4,Delhi,70,Medium,3.61,3.14
BMW,X5,VXI,2012,Petrol,Automatic,1,200606,13.0,1984,4,5,5,Hyderabad,86,High,23.68,20.59
Tata,Safari,VXI,2024,Electric,Manual,1,28594,19.6,0,0,7,5,Ahmedabad,72,Medium,13.35,11.61
Hyundai,Creta,VXI,2021,Diesel,Automatic,2,67216,17.0,1498,3,5,3,Kolkata,68,Low,4.17,3.63
Tesla,Model 3,Luxury Line,2015,Electric,Automatic,1,117741,507.9,0,0,5,5,Pune,98,Medium,29.83,25.94
Mercedes-Benz,S-Class,Crysta,2025,Electric,Automatic,1,10104,483.0,0,0,5,5,Ahmedabad,83,High,151.37,131.63
Maruti Suzuki,Breza,Performance,2022,Diesel,Automatic,1,53539,20.7,1197,3,5,3,Pune,92,Low,5.24,4.56
Tesla,Model Y,VXI,2019,Electric,Automatic,1,70986,524.3,0,0,5,5,Delhi,97,Medium,80.12,69.67
Maruti Suzuki,Baleno,LXI,2017,CNG,Automatic,1,113120,27.4,998,3,5,3,Pune,75,Low,2.33,2.03
Mercedes-Benz,E-Class,LXI,2024,Petrol,Automatic,1,33292,9.1,1998,4,7,4,Bangalore,81,High,93.97,81.71
Hyundai,Grand i10,ZXI,2015,CNG,Automatic,1,114107,28.4,1498,3,5,2,Ahmedabad,97,Low,1.89,1.64
Toyota,Camry,LXI,2021,Electric,Manual,2,68044,23.3,0,0,7,5,Bangalore,89,Medium,27.12,23.58
Honda,Jazz,Luxury Line,2019,Electric,Manual,1,78769,22.0,0,0,7,3,Mumbai,92,Medium,6.66,5.79
BMW,3 Series,Luxury Line,2025,Electric,Automatic,1,6689,406.5,0,0,5,5,Chennai,87,High,57.72,50.19
BMW,X5,Crysta,2012,Diesel,Automatic,1,203785,12.7,2998,6,7,5,Hyderabad,93,High,26.78,23.29
Mahindra,Scorpio,Legender,2020,Electric,Manual,2,73932,16.4,0,0,7,5,Kolkata,97,Medium,11.51,10.01
Maruti Suzuki,Swift,Sport,2024,Diesel,Manual,1,27637,15.0,998,3,5,3,Pune,97,Low,5.92,5.15
Tata,Harrier,Sport,2018,CNG,Manual,2,83637,25.4,998,3,7,5,Delhi,76,Medium,5.85,5.09
Maruti Suzuki,Baleno,Legender,2012,CNG,Automatic,1,200507,29.0,1497,3,5,2,Pune,81,Low,1.41,1.23
Audi,Q5,Legender,2023,Electric,Automatic,1,41801,447.3,0,0,5,5,Delhi,91,High,80.94,70.38
Tesla,Model 3,Crysta,2025,Electric,Automatic,4,14458,504.9,0,0,7,4,Ahmedabad,90,Medium,57.45,49.96
Mercedes-Benz,GLA,Sport,2012,Electric,Automatic,1,150474,356.7,0,0,5,4,Hyderabad,76,High,17.26,15.01
Toyota,Camry,Legender,2023,Diesel,Automatic,1,35123,23.6,1498,3,7,4,Chennai,83,Medium,33.78,29.37
Maruti Suzuki,Dzire,ZXI,2014,Petrol,Automatic,2,137990,15.0,1497,3,7,2,Pune,79,Low,1.87,1.63
Mercedes-Benz,GLE,Sport,2015,Diesel,Automatic,1,120858,13.0,2993,6,5,5,Chennai,69,High,36.14,31.43
Mahindra,XUV300,Luxury Line,2024,Diesel,Automatic,1,25150,20.7,1498,3,7,5,Hyderabad,92,Medium,13.51,11.75
